date,gross,fees,slippage,funding,net
2025-05-20,0.004938094240664471,-0.0,-0.0,-2.3559999999999974e-06,0.00493573824066447
2025-05-21,-0.0022359066201990676,-0.0,-0.0,2.1995e-05,-0.0022139116201990677
2025-05-22,0.00603692678197309,-0.0,-0.0,1.9166000000000006e-05,0.00605609278197309
2025-05-23,0.002556197940934613,-0.0,-0.0,1.5377000000000005e-05,0.002571574940934613
2025-05-24,0.0036425591690045223,-0.0,-0.0,-4.5291e-05,0.0035972681690045224
2025-05-25,0.00818537407027443,-0.0,-0.0,-5.615099999999999e-05,0.00812922307027443
2025-05-26,0.009260696793482716,-0.0003,-0.00017999999999999998,6.598300000000001e-05,0.008846679793482717
2025-05-27,0.0024962841109505314,-0.0,-0.0,1.7549999999999993e-06,0.0024980391109505314
2025-05-28,0.0016879907865677837,-0.0,-0.0,0.000106317,0.0017943077865677838
2025-05-29,-0.023526872141036492,-0.0,-0.0,0.00011276000000000001,-0.023414112141036492
2025-05-30,-0.01824367959912934,-0.0,-0.0,1.638100000000001e-05,-0.01822729859912934
2025-05-31,0.0006335276593822945,-0.0,-0.0,2.1521999999999988e-05,0.0006550496593822944
2025-06-01,0.007072383468725519,-0.0,-0.0,0.00015576,0.00722814346872552
2025-06-02,0.03941801467843708,-0.0007000000000000002,-0.00042000000000000007,0.00010315200000000002,0.038401166678437085
2025-06-03,0.0018719266115229335,-0.0,-0.0,0.000172248,0.0020441746115229336
2025-06-04,0.016199199981650432,-0.0,-0.0,7.443400000000001e-05,0.016273633981650434
2025-06-05,0.010931475606776354,-0.0,-0.0,-4.778000000000001e-05,0.010883695606776354
2025-06-06,-0.0035367748177735697,-0.0,-0.0,0.00012108600000000003,-0.00341568881777357
2025-06-07,-0.015328592777576412,-0.0,-0.0,0.00013137900000000002,-0.015197213777576412
2025-06-08,-0.0018180527692444606,-0.0,-0.0,0.000234902,-0.0015831507692444606
2025-06-09,-0.0038637556039317527,-0.0002,-0.00011999999999999999,0.00020677300000000002,-0.003976982603931752
2025-06-10,0.0004377995301280591,-0.0,-0.0,0.00017167700000000002,0.0006094765301280591
2025-06-11,0.017344959582527297,-0.0,-0.0,0.000131955,0.017476914582527297
2025-06-12,0.026609910746118126,-0.0,-0.0,0.000110429,0.026720339746118125
2025-06-13,0.013560117085383508,-0.0,-0.0,-9.203500000000004e-05,0.013468082085383507
2025-06-14,-0.004511175361203556,-0.0,-0.0,0.000187978,-0.004323197361203556
2025-06-15,-0.004038733986661868,-0.0,-0.0,8.8659e-05,-0.003950074986661868
2025-06-16,0.010826814838504263,-0.0003,-0.00017999999999999998,-5.165000000000002e-06,0.010341649838504264
2025-06-17,0.023339651320508626,-0.0,-0.0,9.090000000000004e-06,0.023348741320508626
2025-06-18,-0.011386132308279074,-0.0,-0.0,4.0785e-05,-0.011345347308279075
2025-06-19,0.013883958309049184,-0.0,-0.0,1.097500000000001e-05,0.013894933309049184
2025-06-20,0.014025971649756276,-0.0,-0.0,-7.7886e-05,0.013948085649756277
2025-06-21,0.0060060717364369565,-0.0,-0.0,-6.644100000000001e-05,0.005939630736436956
2025-06-22,0.011243201941678792,-0.0,-0.0,-8.356400000000002e-05,0.011159637941678792
2025-06-23,-0.027676198045425517,-0.0002,-0.00011999999999999999,9.1133e-05,-0.027905065045425514
2025-06-24,-0.002288593519985316,-0.0,-0.0,0.00019673300000000002,-0.0020918605199853157
2025-06-25,0.028445808751483996,-0.0,-0.0,0.00012003600000000003,0.028565844751483997
2025-06-26,0.02044625164574977,-0.0,-0.0,-4.568999999999996e-06,0.020441682645749772
2025-06-27,0.0015857776028180511,-0.0,-0.0,5.4696000000000006e-05,0.001640473602818051
2025-06-28,-0.022191235491070316,-0.0,-0.0,0.00012294800000000003,-0.022068287491070315
2025-06-29,-0.001975730340738526,-0.0,-0.0,8.442700000000001e-05,-0.0018913033407385261
2025-06-30,0.01876520826998849,-0.0003,-0.00017999999999999998,2.167400000000001e-05,0.018306882269988486
2025-07-01,0.010898166735252558,-0.0,-0.0,2.2449000000000008e-05,0.010920615735252558
2025-07-02,-0.022499592300707614,-0.0,-0.0,0.000102464,-0.022397128300707614
2025-07-03,-0.003311749240865414,-0.0,-0.0,0.00010658,-0.0032051692408654143
2025-07-04,0.013053738077507603,-0.0,-0.0,5.0336e-05,0.013104074077507603
2025-07-05,0.008308762437383457,-0.0,-0.0,7.953e-05,0.008388292437383456
2025-07-06,-0.004850196539581409,-0.0,-0.0,7.727500000000002e-05,-0.004772921539581409
2025-07-07,0.0012477122411071687,-0.0007000000000000002,-0.00042000000000000007,2.5383000000000004e-05,0.00015309524110716845
2025-07-08,-0.005021591494211596,-0.0,-0.0,3.5079999999999993e-06,-0.005018083494211596
2025-07-09,-0.023200564574772035,-0.0,-0.0,8.884000000000005e-06,-0.023191680574772035
2025-07-10,-0.01881413453800791,-0.0,-0.0,8.3159e-05,-0.01873097553800791
2025-07-11,-0.003074601509051024,-0.0,-0.0,-3.8905e-05,-0.0031135065090510242
2025-07-12,0.021998920745366277,-0.0,-0.0,4.727500000000002e-05,0.022046195745366277
2025-07-13,0.004183119299620586,-0.0,-0.0,0.00011251000000000002,0.004295629299620586
2025-07-14,0.00707487936292025,-0.0006000000000000001,-0.00036,4.1828e-05,0.00615670736292025
2025-07-15,0.014217634247958936,-0.0,-0.0,-0.00012661200000000001,0.014091022247958936
2025-07-16,0.017148816350494412,-0.0,-0.0,-0.00011063500000000001,0.01703818135049441
2025-07-17,0.005215564565304949,-0.0,-0.0,-0.000102488,0.005113076565304949
2025-07-18,-0.018551243906388105,-0.0,-0.0,-0.00010410800000000003,-0.018655351906388104
2025-07-19,0.021946009088053157,-0.0,-0.0,-3.2803e-05,0.021913206088053156
2025-07-20,-0.0019548451631320016,-0.0,-0.0,-4.595600000000001e-05,-0.002000801163132002
2025-07-21,0.016958912326162402,-0.0002,-0.00011999999999999999,9.933000000000001e-06,0.016648845326162405
2025-07-22,0.001259833804014176,-0.0,-0.0,-2.128999999999986e-06,0.0012577048040141759
2025-07-23,-0.03317123766186663,-0.0,-0.0,1.8473999999999973e-05,-0.03315276366186663
2025-07-24,-0.00452678946791597,-0.0,-0.0,0.00019600099999999998,-0.004330788467915969
2025-07-25,0.02521515364669653,-0.0,-0.0,4.055200000000001e-05,0.02525570564669653
2025-07-26,-0.0023288707015822648,-0.0,-0.0,-1.5550000000000005e-05,-0.0023444207015822648
2025-07-27,-0.002660782067930246,-0.0,-0.0,1.7027e-05,-0.002643755067930246
2025-07-28,-0.01394313405228377,-0.0004,-0.00023999999999999998,3.3580000000000007e-06,-0.01457977605228377
2025-07-29,-0.01894164444331933,-0.0,-0.0,5.6999999999999624e-08,-0.01894158744331933
2025-07-30,0.007678334014517119,-0.0,-0.0,5.3365000000000015e-05,0.007731699014517118
2025-07-31,-0.009848166362486612,-0.0,-0.0,0.00012497100000000003,-0.009723195362486612
2025-08-01,0.005016829649473675,-0.0,-0.0,0.00027840800000000006,0.005295237649473675
2025-08-02,-0.015446213046974133,-0.0,-0.0,0.0002758270000000001,-0.015170386046974134
2025-08-03,0.017145949201996795,-0.0,-0.0,0.00026169999999999996,0.017407649201996795
2025-08-04,0.003020863939770147,-0.0006000000000000001,-0.00036,0.00021875800000000005,0.0022796219397701466
2025-08-05,-0.0005109450885905321,-0.0,-0.0,0.00013635500000000003,-0.0003745900885905321
2025-08-06,0.008869004270162696,-0.0,-0.0,0.000196917,0.009065921270162695
2025-08-07,-0.016630925381639218,-0.0,-0.0,6.245000000000004e-06,-0.01662468038163922
2025-08-08,0.006971772843011502,-0.0,-0.0,4.5109e-05,0.007016881843011502
2025-08-09,0.004440128179966541,-0.0,-0.0,0.00018575,0.004625878179966541
2025-08-10,0.010782320105317779,-0.0,-0.0,-2.0727999999999992e-05,0.01076159210531778
2025-08-11,0.0034627004194040627,-0.0005,-0.0003,0.000243406,0.0029061064194040626
2025-08-12,0.006774175174075116,-0.0,-0.0,5.687200000000001e-05,0.006831047174075116
2025-08-13,-0.015247104436329827,-0.0,-0.0,2.4820000000000145e-06,-0.015244622436329828
2025-08-14,0.028389355694182522,-0.0,-0.0,-4.5953000000000005e-05,0.02834340269418252
2025-08-15,-0.021954834730324946,-0.0,-0.0,-7.5053e-05,-0.022029887730324944
2025-08-16,-0.017286889560967335,-0.0,-0.0,-4.665000000000001e-05,-0.017333539560967334
2025-08-17,-0.002900484634993861,-0.0,-0.0,0.00012001100000000003,-0.0027804736349938608
2025-08-18,0.015174066160809041,-0.0006,-0.00035999999999999997,-9.411100000000002e-05,0.014119955160809043
2025-08-19,-0.009548649962996848,-0.0,-0.0,-2.9250000000000033e-06,-0.009551574962996849
2025-08-20,0.009727723223150367,-0.0,-0.0,-5.9073000000000015e-05,0.009668650223150367
2025-08-21,-0.011554283412647349,-0.0,-0.0,8.966000000000002e-06,-0.01154531741264735
2025-08-22,-0.006358728067392572,-0.0,-0.0,-2.0921000000000012e-05,-0.006379649067392572
2025-08-23,0.0024497690654691653,-0.0,-0.0,-0.00017854100000000002,0.0022712280654691654
2025-08-24,0.0011451841802408757,-0.0,-0.0,-4.1494999999999995e-05,0.0011036891802408758
2025-08-25,0.007741824875436867,-0.0004,-0.00023999999999999998,-1.7048000000000003e-05,0.007084776875436866
2025-08-26,-0.01297328693249048,-0.0,-0.0,-4.13e-05,-0.013014586932490479
2025-08-27,-0.005257240242101802,-0.0,-0.0,6.895000000000001e-06,-0.005250345242101802
2025-08-28,-0.02024293436612811,-0.0,-0.0,3.0100999999999995e-05,-0.02021283336612811
2025-08-29,-0.002411169253781554,-0.0,-0.0,3.394900000000001e-05,-0.0023772202537815537
2025-08-30,-0.0044286334896056715,-0.0,-0.0,7.710800000000001e-05,-0.004351525489605671
2025-08-31,0.00012469799063486928,-0.0,-0.0,3.7585e-05,0.00016228299063486928
2025-09-01,-0.0020017503622882147,-0.0006000000000000001,-0.00036,-2.9109999999999997e-05,-0.002990860362288215
2025-09-02,0.00217737734775576,-0.0,-0.0,-1.4696999999999992e-05,0.0021626803477557597
2025-09-03,0.003030521195884006,-0.0,-0.0,2.0348999999999998e-05,0.003050870195884006
2025-09-04,0.013308474890282519,-0.0,-0.0,-9.9234e-05,0.013209240890282518
2025-09-05,-0.014251931662459062,-0.0,-0.0,-1.8197000000000006e-05,-0.014270128662459062
2025-09-06,0.002684701745180251,-0.0,-0.0,-6.648999999999995e-06,0.002678052745180251
2025-09-07,0.0022848410853544164,-0.0,-0.0,2.1621000000000005e-05,0.0023064620853544163
2025-09-08,-0.029934174813256012,-0.0006000000000000001,-0.00036,-2.9421999999999997e-05,-0.030923596813256012
2025-09-09,0.034952532551068484,-0.0,-0.0,-1.5547999999999994e-05,0.03493698455106849
2025-09-10,-0.0017718509488069095,-0.0,-0.0,6.164000000000013e-06,-0.0017656869488069096
2025-09-11,-0.010972568973278064,-0.0,-0.0,7.0183e-05,-0.010902385973278065
2025-09-12,-0.0020316993236736297,-0.0,-0.0,3.2862e-05,-0.00199883732367363
2025-09-13,0.008096468942026602,-0.0,-0.0,8.540600000000002e-05,0.008181874942026601
2025-09-14,0.0247927246835424,-0.0,-0.0,-5.471100000000001e-05,0.0247380136835424
2025-09-15,0.0016003549225923953,-0.0004,-0.00023999999999999998,0.00018238600000000004,0.0011427409225923954
2025-09-16,-0.01138145075830338,-0.0,-0.0,-0.000124421,-0.01150587175830338
2025-09-17,0.008677730221092571,-0.0,-0.0,-3.6467e-05,0.008641263221092571
2025-09-18,-0.0109927648503916,-0.0,-0.0,-2.131900000000001e-05,-0.0110140838503916
2025-09-19,-0.0006023407378551123,-0.0,-0.0,-0.00014476200000000002,-0.0007471027378551123
2025-09-20,-0.005397299884222094,-0.0,-0.0,-9.7604e-05,-0.005494903884222095
2025-09-21,-0.009909183630563168,-0.0,-0.0,-7.551300000000001e-05,-0.009984696630563167
2025-09-22,-0.004404421995963989,-0.0005000000000000001,-0.00030000000000000003,-0.000122392,-0.005326813995963989
2025-09-23,0.00015485070481060462,-0.0,-0.0,-0.00016211500000000006,-7.2642951893954325e-06
2025-09-24,-0.004748913539263889,-0.0,-0.0,-0.00014275300000000002,-0.004891666539263889
2025-09-25,-0.009779233622784583,-0.0,-0.0,2.197999999999995e-06,-0.009777035622784582
2025-09-26,-0.009270872964563392,-0.0,-0.0,-6.313999999999994e-06,-0.009277186964563392
2025-09-27,0.007721212265288236,-0.0,-0.0,3.207999999999987e-06,0.007724420265288236
2025-09-28,0.013890701996557776,-0.0,-0.0,5.229000000000014e-06,0.013895930996557776
2025-09-29,-0.005039329406777625,-0.0002,-0.00011999999999999999,-0.000152892,-0.005512221406777625
2025-09-30,0.0032982012603653076,-0.0,-0.0,-1.3233999999999999e-05,0.0032849672603653076
2025-10-01,0.011715918404965775,-0.0,-0.0,4.5429e-05,0.011761347404965775
2025-10-02,0.00011542966876292374,-0.0,-0.0,-1.2773000000000001e-05,0.00010265666876292374
2025-10-03,0.015006454388126358,-0.0,-0.0,-2.8715000000000002e-05,0.014977739388126358
2025-10-04,-0.0010350081535639407,-0.0,-0.0,1.396100000000001e-05,-0.0010210471535639406
2025-10-05,-0.0012890946096530964,-0.0,-0.0,5.9675000000000014e-05,-0.0012294196096530965
2025-10-06,-0.012682060043987786,-0.0006000000000000001,-0.00036,6.2099999999999964e-06,-0.013635850043987785
2025-10-07,0.014889703358271472,-0.0,-0.0,6.9880000000000015e-06,0.014896691358271472
2025-10-08,0.029657569305866573,-0.0,-0.0,-8.9429e-05,0.029568140305866575
2025-10-09,0.06068708646070212,-0.0,-0.0,3.934600000000002e-05,0.06072643246070212
2025-10-10,0.08718645067045522,-0.0,-0.0,-1.0963999999999999e-05,0.08717548667045522
2025-10-11,0.034738251704075275,-0.0,-0.0,-0.0005784740000000002,0.03415977770407527
2025-10-12,-0.043291470175430405,-0.0,-0.0,-0.00023400700000000002,-0.043525477175430406
2025-10-13,-0.022465634729790275,-0.0004,-0.00023999999999999998,-0.00012463899999999998,-0.023230273729790276
2025-10-14,0.017581532851824292,-0.0,-0.0,-1.832e-05,0.017563212851824293
2025-10-15,0.0001711401612453419,-0.0,-0.0,-0.00018466299999999995,-1.3522838754658037e-05
2025-10-16,0.0025965457265045046,-0.0,-0.0,-0.00017931500000000007,0.0024172307265045044
2025-10-17,-0.001800771511859766,-0.0,-0.0,-0.00016384399999999999,-0.001964615511859766
2025-10-18,-0.01253398479944008,-0.0,-0.0,4.6229e-05,-0.01248775579944008
2025-10-19,0.005893489773164675,-0.0,-0.0,5.918100000000001e-05,0.005952670773164675
2025-10-20,0.021960803612332436,-0.0001,-5.9999999999999995e-05,-0.00011390699999999998,0.021686896612332435
2025-10-21,0.004462675177521003,-0.0,-0.0,-1.489e-05,0.004447785177521003
2025-10-22,0.00814862078036843,-0.0,-0.0,3.3353000000000004e-05,0.00818197378036843
2025-10-23,-0.006997646607051109,-0.0,-0.0,5.5222999999999996e-05,-0.006942423607051109
2025-10-24,-0.006719834225782352,-0.0,-0.0,0.000258607,-0.006461227225782352
2025-10-25,0.004440090493000282,-0.0,-0.0,0.000160239,0.004600329493000282
2025-10-26,-0.006364209368058635,-0.0,-0.0,0.00011885300000000001,-0.0062453563680586344
2025-10-27,0.02522879687740485,-0.00030000000000000003,-0.00018,3.342900000000001e-05,0.02478222587740485
2025-10-28,0.012724852196267377,-0.0,-0.0,-1.0862000000000002e-05,0.012713990196267377
2025-10-29,0.0010799956652767125,-0.0,-0.0,0.00013327100000000002,0.0012132666652767124
2025-10-30,0.03269537595220583,-0.0,-0.0,0.00010331400000000002,0.03279868995220583
2025-10-31,0.01645052983131736,-0.0,-0.0,0.00029653400000000004,0.01674706383131736
2025-11-01,-0.011294604389908602,-0.0,-0.0,0.000539331,-0.010755273389908601
2025-11-02,0.0013782180553664645,-0.0,-0.0,0.000388679,0.0017668970553664646
2025-11-03,0.045827135058159926,-0.0006000000000000001,-0.00036,0.00023928,0.045106415058159925
2025-11-04,0.0017395289212671873,-0.0,-0.0,0.00030716300000000005,0.0020466919212671873
2025-11-05,-0.01067101336373043,-0.0,-0.0,0.000457017,-0.010213996363730429
2025-11-06,0.017555082280631518,-0.0,-0.0,0.000901197,0.018456279280631517
2025-11-07,0.001153917161340702,-0.0,-0.0,0.0006537579999999999,0.001807675161340702
2025-11-08,-0.019150625417816227,-0.0,-0.0,2.1445999999999987e-05,-0.019129179417816226
2025-11-09,0.004240101826124598,-0.0,-0.0,0.000184333,0.004424434826124598
2025-11-10,-0.020894839505240372,-0.0006000000000000001,-0.00036,4.924399999999999e-05,-0.02180559550524037
2025-11-11,-0.00265471251955832,-0.0,-0.0,-0.000209249,-0.00286396151955832
2025-11-12,0.017388224526037888,-0.0,-0.0,-0.00028096200000000005,0.01710726252603789
2025-11-13,0.022251814200346057,-0.0,-0.0,-0.000220189,0.02203162520034606
2025-11-14,0.035844190701229905,-0.0,-0.0,-0.00031546,0.03552873070122991
2025-11-15,0.016206340073950512,-0.0,-0.0,3.4668999999999976e-05,0.016241009073950513
2025-11-16,0.0007573240028985067,-0.0,-0.0,9.313700000000001e-05,0.0008504610028985067
2025-11-17,0.004505594286349191,-0.0003,-0.00017999999999999998,0.000153033,0.004178627286349192
2025-11-18,-0.00771369441909835,-0.0,-0.0,4.871300000000002e-05,-0.00766498141909835
2025-11-19,0.012792724114297594,-0.0,-0.0,0.00021762400000000003,0.013010348114297594
2025-11-20,-0.0013325128693715159,-0.0,-0.0,0.000161981,-0.0011705318693715158
2025-11-21,0.00958296490883936,-0.0,-0.0,-3.1232000000000015e-05,0.00955173290883936
2025-11-22,0.003951805331641077,-0.0,-0.0,-7.605300000000001e-05,0.0038757523316410767
2025-11-23,0.0041191746180843,-0.0,-0.0,2.5321999999999986e-05,0.0041444966180843
2025-11-24,-0.04406618142570019,-0.0004,-0.00023999999999999998,0.00016556600000000002,-0.04454061542570019
2025-11-25,-0.01068738991169873,-0.0,-0.0,0.000106734,-0.01058065591169873
2025-11-26,0.006404823871092702,-0.0,-0.0,4.238400000000002e-05,0.006447207871092702
2025-11-27,-0.007284307793898248,-0.0,-0.0,0.000209615,-0.007074692793898248
2025-11-28,-0.01074355274644614,-0.0,-0.0,9.1802e-05,-0.010651750746446139
2025-11-29,0.008997000152638003,-0.0,-0.0,2.438200000000001e-05,0.009021382152638003
2025-11-30,0.0073587135061741185,-0.0,-0.0,0.000159425,0.007518138506174119
2025-12-01,-0.018177507238872626,-0.0006000000000000001,-0.00036,-8.351300000000001e-05,-0.019221020238872625
2025-12-02,-0.011576368330392097,-0.0,-0.0,0.00011105400000000002,-0.011465314330392098
2025-12-03,-0.0060966985729919865,-0.0,-0.0,7.115600000000001e-05,-0.006025542572991986
2025-12-04,-0.019538093679088476,-0.0,-0.0,-1.4340000000000137e-06,-0.019539527679088477
2025-12-05,0.003098646361365619,-0.0,-0.0,-0.00012073199999999997,0.0029779143613656188
2025-12-06,-0.007597304243593939,-0.0,-0.0,0.000149039,-0.007448265243593939
2025-12-07,0.013817485575373769,-0.0,-0.0,0.000198205,0.014015690575373769
2025-12-08,-0.04542012823859555,-0.0007000000000000002,-0.00042000000000000007,7.877599999999999e-05,-0.046461352238595544
2025-12-09,0.01337339143533708,-0.0,-0.0,-0.00017917500000000009,0.01319421643533708
2025-12-10,0.0020074758403950434,-0.0,-0.0,5.090100000000003e-05,0.0020583768403950433
2025-12-11,0.008957078270621463,-0.0,-0.0,-5.286799999999998e-05,0.008904210270621464
2025-12-12,-0.004497260362030766,-0.0,-0.0,-0.0006294200000000001,-0.005126680362030766
2025-12-13,-0.0005605600093142706,-0.0,-0.0,-0.00046193600000000003,-0.0010224960093142706
2025-12-14,0.005971464216787915,-0.0,-0.0,-0.00019406499999999997,0.005777399216787915
2025-12-15,-0.004574127649203209,-0.0002,-0.00011999999999999999,-7.813899999999999e-05,-0.004972266649203209
2025-12-16,0.007411785854695719,-0.0,-0.0,-8.510000000000001e-05,0.007326685854695719
2025-12-17,0.013275962552429809,-0.0,-0.0,-2.5278999999999993e-05,0.01325068355242981
2025-12-18,-0.003285752937254226,-0.0,-0.0,3.6102e-05,-0.003249650937254226
2025-12-19,-0.0160452925406388,-0.0,-0.0,-6.710999999999997e-06,-0.0160520035406388
2025-12-20,0.03014692860846848,-0.0,-0.0,-4.9584999999999994e-05,0.03009734360846848
2025-12-21,-0.017305550062040154,-0.0,-0.0,-0.00010304500000000001,-0.017408595062040153
2025-12-22,0.016697530531481774,-0.0006,-0.00035999999999999997,-1.2209999999999986e-05,0.015725320531481776
2025-12-23,0.011825144779811383,-0.0,-0.0,-4.223199999999999e-05,0.011782912779811383
2025-12-24,-0.0057189857535314146,-0.0,-0.0,-6.523e-05,-0.005784215753531415
2025-12-25,-0.017513130931679423,-0.0,-0.0,-2.3291e-05,-0.017536421931679425
2025-12-26,-0.021787765724569242,-0.0,-0.0,1.7762e-05,-0.02177000372456924
2025-12-27,0.009964547538724134,-0.0,-0.0,4.4168e-05,0.010008715538724134
2025-12-28,0.013370820220020575,-0.0,-0.0,1.4138999999999998e-05,0.013384959220020575
2025-12-29,0.002081430410815289,-0.00030000000000000003,-0.00018,0.00010345600000000001,0.001704886410815289
2025-12-30,-0.0011513837585029327,-0.0,-0.0,-4.759999999999988e-06,-0.0011561437585029327
2025-12-31,0.004063067308631687,-0.0,-0.0,-2.9819999999999657e-06,0.004060085308631687
2026-01-01,-0.02464802834247327,-0.0,-0.0,6.0372999999999986e-05,-0.024587655342473272
2026-01-02,-0.030787077495022533,-0.0,-0.0,0.00030835400000000005,-0.030478723495022533
2026-01-03,0.018349853666403893,-0.0,-0.0,0.000121468,0.018471321666403893
2026-01-04,-0.01646143859077822,-0.0,-0.0,1.4050000000000314e-06,-0.01646003359077822
2026-01-05,-0.017917143987691543,-0.0005,-0.0003,9.1521e-05,-0.018625622987691545
2026-01-06,-0.029095402434793048,-0.0,-0.0,3.9988e-05,-0.029055414434793047
2026-01-07,0.015397851797471735,-0.0,-0.0,1.9331000000000002e-05,0.015417182797471734
2026-01-08,-0.018328511591587063,-0.0,-0.0,2.6368999999999998e-05,-0.018302142591587064
2026-01-09,-0.016420186519792778,-0.0,-0.0,7.4995e-05,-0.016345191519792777
2026-01-10,-0.01576803855182044,-0.0,-0.0,-3.4937999999999997e-05,-0.015802976551820443
2026-01-11,-0.006496407768686551,-0.0,-0.0,4.5903000000000004e-05,-0.006450504768686551
2026-01-12,0.0041174041614161485,-0.0005,-0.0003,2.6234000000000003e-05,0.0033436381614161486
2026-01-13,0.02971325117059965,-0.0,-0.0,6.909900000000001e-05,0.029782350170599648
2026-01-14,-0.009298007323806735,-0.0,-0.0,7.6656e-05,-0.009221351323806736
2026-01-15,-0.001731287656477131,-0.0,-0.0,6.8029e-05,-0.001663258656477131
2026-01-16,0.00029881709086764245,-0.0,-0.0,-4.7676999999999984e-05,0.00025114009086764247
2026-01-17,-0.007776242824914381,-0.0,-0.0,9.824999999999981e-06,-0.007766417824914381
2026-01-18,-0.014781027424645456,-0.0,-0.0,0.00012379300000000003,-0.014657234424645456
2026-01-19,0.008209137377221797,-0.0002,-0.00011999999999999999,7.275600000000002e-05,0.007961893377221797
2026-01-20,-0.019070145446263634,-0.0,-0.0,-7.9615e-05,-0.019149760446263635
2026-01-21,0.010207717119039582,-0.0,-0.0,-4.849899999999999e-05,0.010159218119039581
2026-01-22,-0.005463545478589328,-0.0,-0.0,6.911100000000001e-05,-0.005394434478589328
2026-01-23,2.5106181837396052e-05,-0.0,-0.0,-7.035199999999999e-05,-4.524581816260394e-05
2026-01-24,0.0020981081096856824,-0.0,-0.0,-1.0880000000000004e-05,0.0020872281096856824
2026-01-25,0.0006416612550469991,-0.0,-0.0,-3.0513e-05,0.0006111482550469991
2026-01-26,-0.0060009845950175,-0.0007,-0.00041999999999999996,5.237900000000001e-05,-0.0070686055950175
2026-01-27,0.010886519366536727,-0.0,-0.0,4.6579999999999984e-06,0.010891177366536726
2026-01-28,0.008594200445655443,-0.0,-0.0,1.201000000000005e-06,0.008595401445655442
2026-01-29,0.004544703568500486,-0.0,-0.0,-3.7159999999999997e-05,0.004507543568500486
2026-01-30,-0.001099005107576644,-0.0,-0.0,8.113700000000002e-05,-0.0010178681075766439
2026-01-31,0.01911568103918081,-0.0,-0.0,-8.131999999999986e-06,0.01910754903918081
2026-02-01,-0.016505099167927008,-0.0,-0.0,2.4695000000000007e-05,-0.016480404167927006
2026-02-02,0.0016416896276072127,-0.0005000000000000001,-0.00030000000000000003,9.456500000000001e-05,0.0009362546276072127
2026-02-03,0.011973823936300022,-0.0,-0.0,-0.000131808,0.011842015936300021
2026-02-04,7.954403393860884e-05,-0.0,-0.0,2.405100000000001e-05,0.00010359503393860884
2026-02-05,-0.0010324720903150623,-0.0,-0.0,-4.8950000000000004e-05,-0.0010814220903150624
2026-02-06,-0.01803515922983209,-0.0,-0.0,-0.00034485,-0.01838000922983209
2026-02-07,0.0013853321583141337,-0.0,-0.0,1.8414999999999992e-05,0.0014037471583141336
2026-02-08,0.019757682480540606,-0.0,-0.0,-0.0005508010000000001,0.019206881480540606
2026-02-09,0.002848147824739145,-0.0004,-0.00023999999999999998,-0.00013523200000000002,0.002072915824739145
2026-02-10,0.0001691021895257258,-0.0,-0.0,-0.00011297000000000002,5.6132189525725785e-05
2026-02-11,0.015510300569220627,-0.0,-0.0,-0.00010325500000000003,0.015407045569220627
2026-02-12,-0.01707651243380357,-0.0,-0.0,-4.793000000000001e-05,-0.017124442433803573
2026-02-13,0.003722559677842411,-0.0,-0.0,-0.000184412,0.003538147677842411
2026-02-14,-0.010899651515882269,-0.0,-0.0,-0.00020126299999999995,-0.011100914515882269
2026-02-15,0.011634150720350789,-0.0,-0.0,-0.000390568,0.011243582720350788
2026-02-16,-0.0067485237696732325,-0.0004,-0.00023999999999999998,-0.0007672830000000001,-0.008155806769673233
2026-02-17,-0.00473657470886556,-0.0,-0.0,-4.266900000000001e-05,-0.004779243708865561
2026-02-18,-0.015617426139855686,-0.0,-0.0,-7.900000000000002e-05,-0.015696426139855685
2026-02-19,0.000404197475353329,-0.0,-0.0,-0.000121693,0.000282504475353329
2026-02-20,-0.004258391014586605,-0.0,-0.0,-0.000105036,-0.004363427014586605
2026-02-21,-0.006684124632065103,-0.0,-0.0,-9.65600000000001e-06,-0.006693780632065103
2026-02-22,-0.0037888306110650197,-0.0,-0.0,0.00042811799999999996,-0.00336071261106502
2026-02-23,-0.013634019287723644,-0.0004,-0.00023999999999999998,-2.243800000000003e-05,-0.014296457287723644
2026-02-24,0.00486424316869153,-0.0,-0.0,1.079999999999952e-07,0.004864351168691531
2026-02-25,-0.02414551305730164,-0.0,-0.0,-4.785000000000001e-05,-0.024193363057301638
2026-02-26,-0.0018414237155671143,-0.0,-0.0,-2.9520000000000016e-06,-0.0018443757155671143
2026-02-27,0.00927316394235549,-0.0,-0.0,1.3189000000000012e-05,0.00928635294235549
2026-02-28,-0.009793919875663236,-0.0,-0.0,-0.0008990970000000002,-0.010693016875663236
2026-03-01,-0.009033095900319544,-0.0,-0.0,-0.000962111,-0.009995206900319544
2026-03-02,-0.02129881242359786,-0.0007000000000000001,-0.00042,-0.000298374,-0.02271718642359786
2026-03-03,-0.012230201856287225,-0.0,-0.0,-0.00010002999999999999,-0.012330231856287224
2026-03-04,-0.02568689979830742,-0.0,-0.0,2.9732999999999998e-05,-0.02565716679830742
2026-03-05,0.006011398107961297,-0.0,-0.0,1.4186000000000003e-05,0.0060255841079612975
2026-03-06,0.018349388859264727,-0.0,-0.0,6.528300000000002e-05,0.018414671859264726
2026-03-07,0.01127650484105136,-0.0,-0.0,-7.534e-05,0.01120116484105136
2026-03-08,0.0031664307127803773,-0.0,-0.0,0.00029661600000000003,0.0034630467127803773
